x,y,CIdn,CIup,alpha
3.561402566,1.428005728,1.537999607,1.31801185,0.87
3.582780152,1.443690595,1.551483932,1.335897259,0.87
3.604157737,1.459375462,1.565028975,1.353721949,0.87
3.625535323,1.475060329,1.578638499,1.371482159,0.87
3.646912908,1.490745195,1.592316457,1.389173934,0.87
3.668290494,1.506430062,1.606066985,1.406793139,0.87
3.689668079,1.522114929,1.619894389,1.424335469,0.87
3.711045665,1.537799796,1.633803132,1.44179646,0.87
3.73242325,1.553484663,1.647797809,1.459171516,0.87
3.753800836,1.569169529,1.66188312,1.476455939,0.87
3.775178421,1.584854396,1.676063834,1.493644959,0.87
3.796556007,1.600539263,1.690344744,1.510733782,0.87
3.817933592,1.61622413,1.704730619,1.527717641,0.87
3.839311178,1.631908997,1.719226143,1.54459185,0.87
3.860688763,1.647593863,1.733835853,1.561351874,0.87
3.882066349,1.66327873,1.748564067,1.577993393,0.87
3.903443934,1.678963597,1.763414814,1.59451238,0.87
3.92482152,1.694648464,1.778391754,1.610905174,0.87
3.946199105,1.71033333,1.79349811,1.627168551,0.87
3.967576691,1.726018197,1.808736597,1.643299798,0.87
3.988954276,1.741703064,1.824109363,1.659296765,0.87
4.010331862,1.757387931,1.839617936,1.675157925,0.87
4.031709447,1.773072798,1.855263191,1.690882404,0.87
4.053087033,1.788757664,1.871045325,1.706470004,0.87
4.074464618,1.804442531,1.886963854,1.721921209,0.87
4.095842204,1.820127398,1.903017624,1.737237172,0.87
4.117219789,1.835812265,1.91920484,1.752419689,0.87
4.138597375,1.851497132,1.93552311,1.767471153,0.87
4.15997496,1.867181998,1.951969496,1.7823945,0.87
4.181352546,1.882866865,1.968540582,1.797193148,0.87
4.202730131,1.898551732,1.985232543,1.81187092,0.87
4.224107716,1.914236599,2.002041221,1.826431977,0.87
4.245485302,1.929921465,2.018962195,1.840880736,0.87
4.266862887,1.945606332,2.035990859,1.855221806,0.87
4.288240473,1.961291199,2.053122485,1.869459913,0.87
4.309618058,1.976976066,2.070352287,1.883599844,0.87
4.330995644,1.992660933,2.087675478,1.897646388,0.87
4.352373229,2.008345799,2.105087311,1.911604288,0.87
4.373750815,2.024030666,2.122583127,1.925478205,0.87
4.3951284,2.039715533,2.140158384,1.939272681,0.87
4.416505986,2.0554004,2.157808683,1.952992116,0.87
4.437883571,2.071085267,2.175529787,1.966640746,0.87
4.459261157,2.086770133,2.193317637,1.980222629,0.87
4.480638742,2.102455,2.21116836,1.99374164,0.87
4.502016328,2.118139867,2.229078273,2.007201461,0.87
4.523393913,2.133824734,2.247043886,2.020605581,0.87
4.544771499,2.1495096,2.265061901,2.033957299,0.87
4.566149084,2.165194467,2.283129209,2.047259725,0.87
4.58752667,2.180879334,2.301242882,2.060515786,0.87
4.608904255,2.196564201,2.319400171,2.073728231,0.87
4.630281841,2.212249068,2.337598493,2.086899642,0.87
4.651659426,2.227933934,2.35583543,2.100032438,0.87
4.673037012,2.243618801,2.374108717,2.113128885,0.87
4.694414597,2.259303668,2.392416233,2.126191103,0.87
4.715792183,2.274988535,2.410755995,2.139221075,0.87
4.737169768,2.290673402,2.429126146,2.152220657,0.87
4.758547354,2.306358268,2.447524954,2.165191582,0.87
4.779924939,2.322043135,2.465950797,2.178135473,0.87
4.801302525,2.337728002,2.484402159,2.191053845,0.87
4.82268011,2.353412869,2.502877624,2.203948114,0.87
4.844057696,2.369097735,2.521375865,2.216819606,0.87
4.865435281,2.384782602,2.539895644,2.22966956,0.87
4.886812867,2.400467469,2.558435802,2.242499136,0.87
4.908190452,2.416152336,2.576995253,2.255309419,0.87
2.791809489,0.863350524,1.08310596,0.643595088,0.88
2.813187074,0.879035391,1.095571688,0.662499094,0.88
2.83456466,0.894720258,1.108046299,0.681394216,0.88
2.855942245,0.910405124,1.1205302,0.700280049,0.88
2.877319831,0.926089991,1.133023823,0.71915616,0.88
2.898697416,0.941774858,1.145527624,0.738022092,0.88
2.920075002,0.957459725,1.158042087,0.756877363,0.88
2.941452587,0.973144592,1.170567726,0.775721457,0.88
2.962830173,0.988829458,1.183105087,0.79455383,0.88
2.984207758,1.004514325,1.195654748,0.813373903,0.88
3.005585344,1.020199192,1.208217324,0.83218106,0.88
3.026962929,1.035884059,1.220793471,0.850974647,0.88
3.048340515,1.051568926,1.233383883,0.869753968,0.88
3.0697181,1.067253792,1.245989303,0.888518282,0.88
3.091095686,1.082938659,1.258610519,0.9072668,0.88
3.112473271,1.098623526,1.271248371,0.92599868,0.88
3.133850857,1.114308393,1.283903758,0.944713027,0.88
3.155228442,1.129993259,1.296577636,0.963408883,0.88
3.176606028,1.145678126,1.309271025,0.982085228,0.88
3.197983613,1.161362993,1.321985015,1.000740971,0.88
3.219361199,1.17704786,1.334720772,1.019374948,0.88
3.240738784,1.192732727,1.34747954,1.037985914,0.88
3.26211637,1.208417593,1.360262648,1.056572539,0.88
3.283493955,1.22410246,1.37307152,1.0751334,0.88
3.304871541,1.239787327,1.385907676,1.093666978,0.88
3.326249126,1.255472194,1.398772745,1.112171643,0.88
3.347626712,1.271157061,1.411668465,1.130645656,0.88
3.369004297,1.286841927,1.424596701,1.149087154,0.88
3.390381883,1.302526794,1.437559441,1.167494147,0.88
3.411759468,1.318211661,1.450558817,1.185864505,0.88
3.433137054,1.333896528,1.463597103,1.204195952,0.88
3.454514639,1.349581394,1.47667673,1.222486059,0.88
3.475892225,1.365266261,1.489800293,1.240732229,0.88
3.49726981,1.380951128,1.502970559,1.258931697,0.88
3.518647395,1.396635995,1.516190475,1.277081515,0.88
3.540024981,1.412320862,1.529463174,1.295178549,0.88
3.561402566,1.428005728,1.542791984,1.313219472,0.88
3.582780152,1.443690595,1.556180432,1.331200758,0.88
3.604157737,1.459375462,1.569632244,1.34911868,0.88
3.625535323,1.475060329,1.583151347,1.36696931,0.88
3.646912908,1.490745195,1.596741865,1.384748526,0.88
3.668290494,1.506430062,1.610408115,1.40245201,0.88
3.689668079,1.522114929,1.624154591,1.420075268,0.88
3.711045665,1.537799796,1.637985949,1.437613643,0.88
3.73242325,1.553484663,1.651906985,1.45506234,0.88
3.753800836,1.569169529,1.665922604,1.472416455,0.88
3.775178421,1.584854396,1.680037783,1.48967101,0.88
3.796556007,1.600539263,1.694257523,1.506821003,0.88
3.817933592,1.61622413,1.708586801,1.523861458,0.88
3.839311178,1.631908997,1.723030506,1.540787487,0.88
3.860688763,1.647593863,1.737593372,1.557594354,0.88
3.882066349,1.66327873,1.752279906,1.574277554,0.88
3.903443934,1.678963597,1.76709431,1.590832884,0.88
3.92482152,1.694648464,1.782040406,1.607256521,0.88
3.946199105,1.71033333,1.797121557,1.623545104,0.88
3.967576691,1.726018197,1.812340595,1.639695799,0.88
3.988954276,1.741703064,1.827699763,1.655706365,0.88
4.010331862,1.757387931,1.843200656,1.671575206,0.88
4.031709447,1.773072798,1.858844185,1.68730141,0.88
4.053087033,1.788757664,1.874630556,1.702884772,0.88
4.074464618,1.804442531,1.890559266,1.718325797,0.88
4.095842204,1.820127398,1.906629109,1.733625687,0.88
4.117219789,1.835812265,1.922838212,1.748786317,0.88
4.138597375,1.851497132,1.939184079,1.763810184,0.88
4.15997496,1.867181998,1.955663644,1.778700352,0.88
4.181352546,1.882866865,1.972273342,1.793460388,0.88
4.202730131,1.898551732,1.989009182,1.808094282,0.88
4.224107716,1.914236599,2.005866823,1.822606374,0.88
4.245485302,1.929921465,2.022841654,1.837001277,0.88
4.266862887,1.945606332,2.039928867,1.851283798,0.88
4.288240473,1.961291199,2.057123527,1.865458871,0.88
4.309618058,1.976976066,2.074420642,1.87953149,0.88
4.330995644,1.992660933,2.091815213,1.893506652,0.88
4.352373229,2.008345799,2.109302289,1.90738931,0.88
4.373750815,2.024030666,2.126877008,1.921184325,0.88
4.3951284,2.039715533,2.144534628,1.934896438,0.88
4.416505986,2.0554004,2.16227056,1.948530239,0.88
4.437883571,2.071085267,2.180080382,1.962090151,0.88
4.459261157,2.086770133,2.197959858,1.975580409,0.88
4.480638742,2.102455,2.215904946,1.989005055,0.88
4.502016328,2.118139867,2.233911802,2.002367931,0.88
4.523393913,2.133824734,2.251976787,2.015672681,0.88
4.544771499,2.1495096,2.270096456,2.028922745,0.88
4.566149084,2.165194467,2.288267566,2.042121369,0.88
4.58752667,2.180879334,2.306487061,2.055271607,0.88
4.608904255,2.196564201,2.324752071,2.06837633,0.88
4.630281841,2.212249068,2.343059903,2.081438232,0.88
4.651659426,2.227933934,2.361408033,2.094459835,0.88
4.673037012,2.243618801,2.379794096,2.107443506,0.88
4.694414597,2.259303668,2.39821588,2.120391456,0.88
4.715792183,2.274988535,2.416671314,2.133305756,0.88
4.737169768,2.290673402,2.435158462,2.146188341,0.88
4.758547354,2.306358268,2.453675515,2.159041022,0.88
4.779924939,2.322043135,2.47222078,2.17186549,0.88
4.801302525,2.337728002,2.490792677,2.184663326,0.88
4.82268011,2.353412869,2.509389727,2.197436011,0.88
4.844057696,2.369097735,2.528010546,2.210184925,0.88
4.865435281,2.384782602,2.546653841,2.222911364,0.88
4.886812867,2.400467469,2.565318402,2.235616536,0.88
4.908190452,2.416152336,2.584003097,2.248301575,0.88
2.791809489,0.863350524,1.092849515,0.633851533,0.89
2.813187074,0.879035391,1.105172512,0.65289827,0.89
2.83456466,0.894720258,1.117504786,0.671935729,0.89
2.855942245,0.910405124,1.129846763,0.690963486,0.89
2.877319831,0.926089991,1.142198891,0.709981091,0.89
2.898697416,0.941774858,1.154561649,0.728988067,0.89
2.920075002,0.957459725,1.166935543,0.747983907,0.89
2.941452587,0.973144592,1.179321108,0.766968076,0.89
2.962830173,0.988829458,1.191718913,0.785940003,0.89
2.984207758,1.004514325,1.204129565,0.804899085,0.89
3.005585344,1.020199192,1.216553705,0.823844679,0.89
3.026962929,1.035884059,1.228992017,0.842776101,0.89
3.048340515,1.051568926,1.241445227,0.861692624,0.89
3.0697181,1.067253792,1.253914109,0.880593476,0.89
3.091095686,1.082938659,1.266399488,0.89947783,0.89
3.112473271,1.098623526,1.278902242,0.91834481,0.89
3.133850857,1.114308393,1.291423307,0.937193478,0.89
3.155228442,1.129993259,1.303963683,0.956022836,0.89
3.176606028,1.145678126,1.316524435,0.974831817,0.89
3.197983613,1.161362993,1.329106702,0.993619284,0.89
3.219361199,1.17704786,1.341711701,1.012384018,0.89
3.240738784,1.192732727,1.354340731,1.031124722,0.89
3.26211637,1.208417593,1.366995181,1.049840006,0.89
3.283493955,1.22410246,1.379676536,1.068528384,0.89
3.304871541,1.239787327,1.392386386,1.087188268,0.89
3.326249126,1.255472194,1.40512643,1.105817958,0.89
3.347626712,1.271157061,1.417898485,1.124415636,0.89
3.369004297,1.286841927,1.430704496,1.142979359,0.89
3.390381883,1.302526794,1.443546542,1.161507046,0.89
3.411759468,1.318211661,1.456426848,1.179996473,0.89
3.433137054,1.333896528,1.46934779,1.198445266,0.89
3.454514639,1.349581394,1.482311905,1.216850883,0.89
3.475892225,1.365266261,1.495321905,1.235210617,0.89
3.49726981,1.380951128,1.508380678,1.253521578,0.89
3.518647395,1.396635995,1.521491302,1.271780688,0.89
3.540024981,1.412320862,1.53465705,1.289984673,0.89
3.561402566,1.428005728,1.547881397,1.308130059,0.89
3.582780152,1.443690595,1.561168026,1.326213164,0.89
3.604157737,1.459375462,1.574520829,1.344230095,0.89
3.625535323,1.475060329,1.587943905,1.362176752,0.89
3.646912908,1.490745195,1.601441564,1.380048827,0.89
3.668290494,1.506430062,1.615018312,1.397841812,0.89
3.689668079,1.522114929,1.628678843,1.415551015,0.89
3.711045665,1.537799796,1.64242802,1.433171572,0.89
3.73242325,1.553484663,1.656270851,1.450698474,0.89
3.753800836,1.569169529,1.670212459,1.4681266,0.89
3.775178421,1.584854396,1.68425804,1.485450752,0.89
3.796556007,1.600539263,1.698412819,1.502665707,0.89
3.817933592,1.61622413,1.712681993,1.519766266,0.89
3.839311178,1.631908997,1.727070668,1.536747326,0.89
3.860688763,1.647593863,1.741583786,1.553603941,0.89
3.882066349,1.66327873,1.756226056,1.570331405,0.89
3.903443934,1.678963597,1.771001865,1.586925329,0.89
3.92482152,1.694648464,1.785915205,1.603381722,0.89
3.946199105,1.71033333,1.800969588,1.619697073,0.89
3.967576691,1.726018197,1.816167973,1.635868422,0.89
3.988954276,1.741703064,1.8315127,1.651893428,0.89
4.010331862,1.757387931,1.847005435,1.667770426,0.89
4.031709447,1.773072798,1.862647132,1.683498464,0.89
4.053087033,1.788757664,1.878438004,1.699077325,0.89
4.074464618,1.804442531,1.894377524,1.714507538,0.89
4.095842204,1.820127398,1.910464437,1.729790359,0.89
4.117219789,1.835812265,1.926696784,1.744927745,0.89
4.138597375,1.851497132,1.943071959,1.759922305,0.89
4.15997496,1.867181998,1.959586759,1.774777238,0.89
4.181352546,1.882866865,1.976237462,1.789496268,0.89
4.202730131,1.898551732,1.9930199,1.804083563,0.89
4.224107716,1.914236599,2.00992954,1.818543657,0.89
4.245485302,1.929921465,2.026961566,1.832881365,0.89
4.266862887,1.945606332,2.044110956,1.847101709,0.89
4.288240473,1.961291199,2.061372558,1.86120984,0.89
4.309618058,1.976976066,2.078741156,1.875210975,0.89
4.330995644,1.992660933,2.096211533,1.889110333,0.89
4.352373229,2.008345799,2.113778516,1.902913083,0.89
4.373750815,2.024030666,2.131437027,1.916624306,0.89
4.3951284,2.039715533,2.149182116,1.93024895,0.89
4.416505986,2.0554004,2.167008988,1.943791812,0.89
4.437883571,2.071085267,2.184913026,1.957257507,0.89
4.459261157,2.086770133,2.202889807,1.970650459,0.89
4.480638742,2.102455,2.220935109,1.983974891,0.89
4.502016328,2.118139867,2.239044919,1.997234815,0.89
4.523393913,2.133824734,2.257215433,2.010434034,0.89
4.544771499,2.1495096,2.275443057,2.023576144,0.89
4.566149084,2.165194467,2.293724402,2.036664532,0.89
4.58752667,2.180879334,2.312056278,2.04970239,0.89
4.608904255,2.196564201,2.330435687,2.062692714,0.89
4.630281841,2.212249068,2.348859817,2.075638318,0.89
4.651659426,2.227933934,2.367326031,2.088541837,0.89
4.673037012,2.243618801,2.38583186,2.101405742,0.89
4.694414597,2.259303668,2.404374994,2.114232342,0.89
4.715792183,2.274988535,2.422953269,2.1270238,0.89
4.737169768,2.290673402,2.441564666,2.139782137,0.89
4.758547354,2.306358268,2.460207293,2.152509244,0.89
4.779924939,2.322043135,2.478879383,2.165206887,0.89
4.801302525,2.337728002,2.497579286,2.177876718,0.89
4.82268011,2.353412869,2.516305456,2.190520281,0.89
4.844057696,2.369097735,2.535056449,2.203139021,0.89
4.865435281,2.384782602,2.553830916,2.215734289,0.89
4.886812867,2.400467469,2.572627591,2.228307347,0.89
4.908190452,2.416152336,2.591445293,2.240859379,0.89
2.791809489,0.863350524,1.103266215,0.623434833,0.9
2.813187074,0.879035391,1.115436621,0.642634161,0.9
2.83456466,0.894720258,1.127616725,0.661823791,0.9
2.855942245,0.910405124,1.139806971,0.681003278,0.9
2.877319831,0.926089991,1.15200783,0.700172152,0.9
2.898697416,0.941774858,1.164219802,0.719329914,0.9
2.920075002,0.957459725,1.176443414,0.738476036,0.9
2.941452587,0.973144592,1.188679227,0.757609956,0.9
2.962830173,0.988829458,1.200927837,0.77673108,0.9
2.984207758,1.004514325,1.213189876,0.795838775,0.9
3.005585344,1.020199192,1.225466015,0.814932369,0.9
3.026962929,1.035884059,1.237756969,0.834011149,0.9
3.048340515,1.051568926,1.250063498,0.853074353,0.9
3.0697181,1.067253792,1.26238641,0.872121174,0.9
3.091095686,1.082938659,1.274726568,0.89115075,0.9
3.112473271,1.098623526,1.287084889,0.910162162,0.9
3.133850857,1.114308393,1.299462353,0.929154432,0.9
3.155228442,1.129993259,1.311860004,0.948126515,0.9
3.176606028,1.145678126,1.324278956,0.967077296,0.9
3.197983613,1.161362993,1.3367204,0.986005586,0.9
3.219361199,1.17704786,1.349185607,1.004910113,0.9
3.240738784,1.192732727,1.361675936,1.023789517,0.9
3.26211637,1.208417593,1.374192838,1.042642348,0.9
3.283493955,1.22410246,1.386737868,1.061467053,0.9
3.304871541,1.239787327,1.399312685,1.080261969,0.9
3.326249126,1.255472194,1.411919066,1.099025321,0.9
3.347626712,1.271157061,1.424558912,1.117755209,0.9
3.369004297,1.286841927,1.437234255,1.136449599,0.9
3.390381883,1.302526794,1.44994727,1.155106319,0.9
3.411759468,1.318211661,1.46270028,1.173723042,0.9
3.433137054,1.333896528,1.47549577,1.192297286,0.9
3.454514639,1.349581394,1.488336394,1.210826395,0.9
3.475892225,1.365266261,1.501224984,1.229307538,0.9
3.49726981,1.380951128,1.514164561,1.247737695,0.9
3.518647395,1.396635995,1.527158343,1.266113646,0.9
3.540024981,1.412320862,1.540209751,1.284431972,0.9
3.561402566,1.428005728,1.553322419,1.302689038,0.9
3.582780152,1.443690595,1.566500195,1.320880996,0.9
3.604157737,1.459375462,1.579747147,1.339003777,0.9
3.625535323,1.475060329,1.593067564,1.357053094,0.9
3.646912908,1.490745195,1.606465947,1.375024444,0.9
3.668290494,1.506430062,1.61994701,1.392913114,0.9
3.689668079,1.522114929,1.633515659,1.410714199,0.9
3.711045665,1.537799796,1.647176977,1.428422615,0.9
3.73242325,1.553484663,1.6609362,1.446033125,0.9
3.753800836,1.569169529,1.674798683,1.463540376,0.9
3.775178421,1.584854396,1.688769859,1.480938933,0.9
3.796556007,1.600539263,1.70285519,1.498223336,0.9
3.817933592,1.61622413,1.717060107,1.515388153,0.9
3.839311178,1.631908997,1.731389948,1.532428045,0.9
3.860688763,1.647593863,1.745849883,1.549337844,0.9
3.882066349,1.66327873,1.76044483,1.56611263,0.9
3.903443934,1.678963597,1.775179378,1.582747815,0.9
3.92482152,1.694648464,1.7900577,1.599239228,0.9
3.946199105,1.71033333,1.805083466,1.615583195,0.9
3.967576691,1.726018197,1.82025977,1.631776625,0.9
3.988954276,1.741703064,1.835589058,1.64781707,0.9
4.010331862,1.757387931,1.851073073,1.663702789,0.9
4.031709447,1.773072798,1.866712809,1.679432786,0.9
4.053087033,1.788757664,1.882508493,1.695006836,0.9
4.074464618,1.804442531,1.898459572,1.71042549,0.9
4.095842204,1.820127398,1.914564733,1.725690063,0.9
4.117219789,1.835812265,1.93082193,1.7408026,0.9
4.138597375,1.851497132,1.947228437,1.755765827,0.9
4.15997496,1.867181998,1.963780907,1.77058309,0.9
4.181352546,1.882866865,1.980475448,1.785258282,0.9
4.202730131,1.898551732,1.997307704,1.79979576,0.9
4.224107716,1.914236599,2.014272935,1.814200262,0.9
4.245485302,1.929921465,2.031366106,1.828476825,0.9
4.266862887,1.945606332,2.048581969,1.842630695,0.9
4.288240473,1.961291199,2.065915138,1.85666726,0.9
4.309618058,1.976976066,2.083360159,1.870591973,0.9
4.330995644,1.992660933,2.100911577,1.884410288,0.9
4.352373229,2.008345799,2.118563988,1.898127611,0.9
4.373750815,2.024030666,2.13631208,1.911749252,0.9
4.3951284,2.039715533,2.15415068,1.925280386,0.9
4.416505986,2.0554004,2.172074776,1.938726024,0.9
4.437883571,2.071085267,2.19007954,1.952090993,0.9
4.459261157,2.086770133,2.208160348,1.965379918,0.9
4.480638742,2.102455,2.226312788,1.978597213,0.9
4.502016328,2.118139867,2.244532663,1.991747071,0.9
4.523393913,2.133824734,2.262815998,2.00483347,0.9
4.544771499,2.1495096,2.281159035,2.017860166,0.9
4.566149084,2.165194467,2.299558231,2.030830703,0.9
4.58752667,2.180879334,2.318010252,2.043748416,0.9
4.608904255,2.196564201,2.336511963,2.056616439,0.9
4.630281841,2.212249068,2.355060425,2.06943771,0.9
4.651659426,2.227933934,2.373652881,2.082214988,0.9
4.673037012,2.243618801,2.392286751,2.094950852,0.9
4.694414597,2.259303668,2.410959617,2.107647718,0.9
4.715792183,2.274988535,2.429669222,2.120307848,0.9
4.737169768,2.290673402,2.44841345,2.132933353,0.9
4.758547354,2.306358268,2.467190326,2.14552621,0.9
4.779924939,2.322043135,2.485998003,2.158088267,0.9
4.801302525,2.337728002,2.504834755,2.170621249,0.9
4.82268011,2.353412869,2.523698967,2.183126771,0.9
4.844057696,2.369097735,2.542589128,2.195606343,0.9
4.865435281,2.384782602,2.561503828,2.208061376,0.9
4.886812867,2.400467469,2.580441745,2.220493193,0.9
4.908190452,2.416152336,2.599401642,2.232903029,0.9
2.791809489,0.863350524,1.114492203,0.612208845,0.91
2.813187074,0.879035391,1.126498162,0.63157262,0.91
2.83456466,0.894720258,1.138514273,0.650926242,0.91
2.855942245,0.910405124,1.150541001,0.670269248,0.91
2.877319831,0.926089991,1.162578839,0.689601143,0.91
2.898697416,0.941774858,1.174628309,0.708921407,0.91
2.920075002,0.957459725,1.186689964,0.728229486,0.91
2.941452587,0.973144592,1.198764391,0.747524792,0.91
2.962830173,0.988829458,1.210852214,0.766806703,0.91
2.984207758,1.004514325,1.222954094,0.786074557,0.91
3.005585344,1.020199192,1.235070734,0.80532765,0.91
3.026962929,1.035884059,1.247202882,0.824565235,0.91
3.048340515,1.051568926,1.259351334,0.843786517,0.91
3.0697181,1.067253792,1.271516936,0.862990649,0.91
3.091095686,1.082938659,1.28370059,0.882176728,0.91
3.112473271,1.098623526,1.295903258,0.901343794,0.91
3.133850857,1.114308393,1.308125964,0.920490822,0.91
3.155228442,1.129993259,1.320369801,0.939616718,0.91
3.176606028,1.145678126,1.332635937,0.958720316,0.91
3.197983613,1.161362993,1.344925616,0.97780037,0.91
3.219361199,1.17704786,1.357240171,0.996855549,0.91
3.240738784,1.192732727,1.369581023,1.015884431,0.91
3.26211637,1.208417593,1.381949692,1.034885495,0.91
3.283493955,1.22410246,1.394347804,1.053857116,0.91
3.304871541,1.239787327,1.406777098,1.072797556,0.91
3.326249126,1.255472194,1.419239432,1.091704955,0.91
3.347626712,1.271157061,1.431736798,1.110577323,0.91
3.369004297,1.286841927,1.444271321,1.129412534,0.91
3.390381883,1.302526794,1.456845278,1.14820831,0.91
3.411759468,1.318211661,1.469461102,1.166962219,0.91
3.433137054,1.333896528,1.482121394,1.185671661,0.91
3.454514639,1.349581394,1.494828932,1.204333857,0.91
3.475892225,1.365266261,1.507586681,1.222945841,0.91
3.49726981,1.380951128,1.520397803,1.241504453,0.91
3.518647395,1.396635995,1.533265665,1.260006325,0.91
3.540024981,1.412320862,1.54619385,1.278447873,0.91
3.561402566,1.428005728,1.55918616,1.296825296,0.91
3.582780152,1.443690595,1.572246626,1.315134564,0.91
3.604157737,1.459375462,1.585379505,1.333371419,0.91
3.625535323,1.475060329,1.598589286,1.351531372,0.91
3.646912908,1.490745195,1.611880682,1.369609709,0.91
3.668290494,1.506430062,1.625258626,1.387601499,0.91
3.689668079,1.522114929,1.638728253,1.405501605,0.91
3.711045665,1.537799796,1.652294887,1.423304705,0.91
3.73242325,1.553484663,1.665964006,1.441005319,0.91
3.753800836,1.569169529,1.679741218,1.458597841,0.91
3.775178421,1.584854396,1.693632208,1.476076585,0.91
3.796556007,1.600539263,1.707642694,1.493435832,0.91
3.817933592,1.61622413,1.721778362,1.510669898,0.91
3.839311178,1.631908997,1.7360448,1.527773193,0.91
3.860688763,1.647593863,1.750447418,1.544740309,0.91
3.882066349,1.66327873,1.764991366,1.561566094,0.91
3.903443934,1.678963597,1.779681448,1.578245746,0.91
3.92482152,1.694648464,1.79452203,1.594774897,0.91
3.946199105,1.71033333,1.809516956,1.611149705,0.91
3.967576691,1.726018197,1.824669463,1.627366931,0.91
3.988954276,1.741703064,1.839982114,1.643424014,0.91
4.010331862,1.757387931,1.85545673,1.659319131,0.91
4.031709447,1.773072798,1.871094355,1.67505124,0.91
4.053087033,1.788757664,1.886895224,1.690620104,0.91
4.074464618,1.804442531,1.90285876,1.706026302,0.91
4.095842204,1.820127398,1.918983587,1.721271209,0.91
4.117219789,1.835812265,1.935267564,1.736356966,0.91
4.138597375,1.851497132,1.951707837,1.751286426,0.91
4.15997496,1.867181998,1.968300904,1.766063093,0.91
4.181352546,1.882866865,1.985042689,1.780691041,0.91
4.202730131,1.898551732,2.001928633,1.795174831,0.91
4.224107716,1.914236599,2.018953774,1.809519424,0.91
4.245485302,1.929921465,2.036112842,1.823730089,0.91
4.266862887,1.945606332,2.053400342,1.837812323,0.91
4.288240473,1.961291199,2.070810637,1.851771761,0.91
4.309618058,1.976976066,2.088338018,1.865614113,0.91
4.330995644,1.992660933,2.105976775,1.87934509,0.91
4.352373229,2.008345799,2.123721249,1.892970349,0.91
4.373750815,2.024030666,2.141565883,1.906495449,0.91
4.3951284,2.039715533,2.159505259,1.919925806,0.91
4.416505986,2.0554004,2.177534131,1.933266668,0.91
4.437883571,2.071085267,2.195647447,1.946523086,0.91
4.459261157,2.086770133,2.213840365,1.959699902,0.91
4.480638742,2.102455,2.232108265,1.972801735,0.91
4.502016328,2.118139867,2.250446757,1.985832977,0.91
4.523393913,2.133824734,2.268851678,1.99879779,0.91
4.544771499,2.1495096,2.287319094,2.011700107,0.91
4.566149084,2.165194467,2.305845298,2.024543637,0.91
4.58752667,2.180879334,2.324426797,2.037331871,0.91
4.608904255,2.196564201,2.343060313,2.050068089,0.91
4.630281841,2.212249068,2.361742766,2.062755369,0.91
4.651659426,2.227933934,2.380471273,2.075396596,0.91
4.673037012,2.243618801,2.39924313,2.087994472,0.91
4.694414597,2.259303668,2.41805581,2.100551526,0.91
4.715792183,2.274988535,2.436906945,2.113070124,0.91
4.737169768,2.290673402,2.455794325,2.125552478,0.91
4.758547354,2.306358268,2.474715881,2.138000656,0.91
4.779924939,2.322043135,2.493669679,2.150416591,0.91
4.801302525,2.337728002,2.512653912,2.162802092,0.91
4.82268011,2.353412869,2.531666889,2.175158848,0.91
4.844057696,2.369097735,2.550707031,2.18748844,0.91
4.865435281,2.384782602,2.569772859,2.199792345,0.91
4.886812867,2.400467469,2.588862991,2.212071947,0.91
4.908190452,2.416152336,2.607976131,2.22432854,0.91
2.791809489,0.863350524,1.126709815,0.599991233,0.92
2.813187074,0.879035391,1.138536802,0.61953398,0.92
2.83456466,0.894720258,1.150374434,0.639066081,0.92
2.855942245,0.910405124,1.1622232,0.658587049,0.92
2.877319831,0.926089991,1.174083616,0.678096366,0.92
2.898697416,0.941774858,1.18595623,0.697593486,0.92
2.920075002,0.957459725,1.197841622,0.717077827,0.92
2.941452587,0.973144592,1.209740408,0.736548775,0.92
2.962830173,0.988829458,1.22165324,0.756005676,0.92
2.984207758,1.004514325,1.233580814,0.775447836,0.92
3.005585344,1.020199192,1.245523866,0.794874518,0.92
3.026962929,1.035884059,1.257483181,0.814284937,0.92
3.048340515,1.051568926,1.269459592,0.833678259,0.92
3.0697181,1.067253792,1.281453988,0.853053597,0.92
3.091095686,1.082938659,1.293467314,0.872410004,0.92
3.112473271,1.098623526,1.305500579,0.891746473,0.92
3.133850857,1.114308393,1.317554856,0.911061929,0.92
3.155228442,1.129993259,1.329631294,0.930355225,0.92
3.176606028,1.145678126,1.341731114,0.949625139,0.92
3.197983613,1.161362993,1.353855623,0.968870363,0.92
3.219361199,1.17704786,1.366006218,0.988089502,0.92
3.240738784,1.192732727,1.378184389,1.007281064,0.92
3.26211637,1.208417593,1.390391731,1.026443456,0.92
3.283493955,1.22410246,1.402629948,1.045574972,0.92
3.304871541,1.239787327,1.414900864,1.06467379,0.92
3.326249126,1.255472194,1.427206428,1.08373796,0.92
3.347626712,1.271157061,1.439548727,1.102765394,0.92
3.369004297,1.286841927,1.451929991,1.121753864,0.92
3.390381883,1.302526794,1.464352608,1.14070098,0.92
3.411759468,1.318211661,1.476819128,1.159604193,0.92
3.433137054,1.333896528,1.48933228,1.178460775,0.92
3.454514639,1.349581394,1.501894976,1.197267813,0.92
3.475892225,1.365266261,1.514510326,1.216022197,0.92
3.49726981,1.380951128,1.527181644,1.234720612,0.92
3.518647395,1.396635995,1.539912464,1.253359525,0.92
